OPERADOR,DEPARTAMENTO,NOMBRE TARIFA,VELOCIDAD DE BAJADA(MBPS),PRECIO (BS),TIPO DE CONEXION
TELECEL S.A.,Beni,FIBRA NEGOCIO 35 MB,35,2350,FIBRA
TELECEL S.A.,Pando,FIBRA NEGOCIO 35 MB,35,2350,FIBRA
AXS BOLIVIA,La Paz,ULTRA FIBER 48 MBPS,48,2362,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 48 MBPS,48,2362,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 48 MBPS,48,2362,GPON
AXS BOLIVIA,La Paz,SUPER FIBER 86 MBPS,86,2369,GPON
AXS BOLIVIA,Cochabamba,SUPER FIBER 86 MBPS,86,2369,GPON
AXS BOLIVIA,Santa Cruz,SUPER FIBER 86 MBPS,86,2369,GPON
SIRIO SERVICIOS INFORMATICOS REDES INGENERIA OPERATIVA,La Paz,600 MBPS,600,2400,FIBRA
AXS BOLIVIA,La Paz,ULTRA FIBER 49 MBPS,49,2423,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 49 MBPS,49,2423,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 49 MBPS,49,2423,GPON
COMTECO r.l.,Cochabamba,CORPORATIVO M,540,2430,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO M,540,2430,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO M,540,2430,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO M,540,2430,FIBRA
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED 70 MEGAS 6 1,70,2454,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED 70 MEGAS 6 1,70,2454,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED 70 MEGAS 6 1,70,2454,VDSL
AXS BOLIVIA,La Paz,FIBRA EMPRESA 260 MBPS,260,2469,GPON
AXS BOLIVIA,Cochabamba,FIBRA EMPRESA 260 MBPS,260,2469,GPON
AXS BOLIVIA,Santa Cruz,FIBRA EMPRESA 260 MBPS,260,2469,GPON
AXS BOLIVIA,La Paz,FIBRA NEGOCIO 375,375,2469,GPON
AXS BOLIVIA,Cochabamba,FIBRA NEGOCIO 375,375,2469,GPON
AXS BOLIVIA,Santa Cruz,FIBRA NEGOCIO 375,375,2469,GPON
AXS BOLIVIA,La Paz,FIBRA NEGOCIO 375,375,2469,GPON
AXS BOLIVIA,Cochabamba,FIBRA NEGOCIO 375,375,2469,GPON
AXS BOLIVIA,Santa Cruz,FIBRA NEGOCIO 375,375,2469,GPON
AXS BOLIVIA,La Paz,FIBRA EMPRESA 260 MBPS,260,2469,GPON
AXS BOLIVIA,Cochabamba,FIBRA EMPRESA 260 MBPS,260,2469,GPON
AXS BOLIVIA,Santa Cruz,FIBRA EMPRESA 260 MBPS,260,2469,GPON
AXS BOLIVIA,La Paz,PRIME FIBER 20 MBPS,20,2510,ON LINE
AXS BOLIVIA,Cochabamba,PRIME FIBER 20 MBPS,20,2510,ON LINE
AXS BOLIVIA,Santa Cruz,PRIME FIBER 20 MBPS,20,2510,ON LINE
COTAS R.L.,Santa Cruz,BA AVANZADO 6,100,2514,ADSL
AXS BOLIVIA,La Paz,SUPER FIBER 92 MBPS,92,2519,GPON
AXS BOLIVIA,Cochabamba,SUPER FIBER 92 MBPS,92,2519,GPON
AXS BOLIVIA,Santa Cruz,SUPER FIBER 92 MBPS,92,2519,GPON
SIRIO SERVICIOS INFORMATICOS REDES INGENERIA OPERATIVA,La Paz,30 CORP,30,2520,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO N,560,2520,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO N,560,2520,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO N,560,2520,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO N,560,2520,FIBRA
AXS BOLIVIA,La Paz,FIBRA CORPORATIVA 250,250,2539,GPON
AXS BOLIVIA,Cochabamba,FIBRA CORPORATIVA 250,250,2539,GPON
AXS BOLIVIA,Santa Cruz,FIBRA CORPORATIVA 250,250,2539,GPON
AXS BOLIVIA,La Paz,ULTRA FIBER 52 MBPS,52,2545,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 52 MBPS,52,2545,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 52 MBPS,52,2545,GPON
ENTEL S.A.,La Paz,FIBRA EMPRESA 550,550,2550,GPON
ENTEL S.A.,Cochabamba,FIBRA EMPRESA 550,550,2550,GPON
ENTEL S.A.,Santa Cruz,FIBRA EMPRESA 550,550,2550,GPON
ENTEL S.A.,Oruro,FIBRA EMPRESA 550,550,2550,GPON
ENTEL S.A.,Tarija,FIBRA EMPRESA 550,550,2550,GPON
ENTEL S.A.,Potosi,FIBRA EMPRESA 550,550,2550,GPON
ENTEL S.A.,Chuquisaca,FIBRA EMPRESA 550,550,2550,GPON
ENTEL S.A.,Beni,FIBRA EMPRESA 550,550,2550,GPON
ENTEL S.A.,Pando,FIBRA EMPRESA 550,550,2550,GPON
COTAS R.L.,La Paz,BA EMPRESARIAL 8,36,2574,ADSL
COTAS R.L.,Cochabamba,BA EMPRESARIAL 8,36,2574,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 8,100,2574,ADSL
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED 75 MEGAS 6 1,75,2574,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED 75 MEGAS 6 1,75,2574,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED 75 MEGAS 6 1,75,2574,VDSL
AXS BOLIVIA,La Paz,ULTRA FIBER 53 MBPS,53,2586,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 53 MBPS,53,2586,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 53 MBPS,53,2586,GPON
COSETT R.L.,Tarija,INTERNET DEDICADO OL600,1,2600,ON LINE
TELECEL S.A.,La Paz,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
TELECEL S.A.,Cochabamba,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
TELECEL S.A.,Santa Cruz,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
TELECEL S.A.,Oruro,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
TELECEL S.A.,Tarija,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
TELECEL S.A.,Potosi,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
TELECEL S.A.,Chuquisaca,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
TELECEL S.A.,Beni,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
TELECEL S.A.,Pando,FIBRA NEGOCIO 40 MB,40,2600,FIBRA
golochtel,Beni,DEDICADO 50,50,2600,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO O,580,2610,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO O,580,2610,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO O,580,2610,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO O,580,2610,FIBRA
AXS BOLIVIA,La Paz,ULTRA FIBER 54 MBPS,54,2626,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 54 MBPS,54,2626,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 54 MBPS,54,2626,GPON
AXS BOLIVIA,La Paz,PRIME FIBER 21 MBPS,21,2630,ON LINE
AXS BOLIVIA,Cochabamba,PRIME FIBER 21 MBPS,21,2630,ON LINE
AXS BOLIVIA,Santa Cruz,PRIME FIBER 21 MBPS,21,2630,ON LINE
AXS BOLIVIA,La Paz,FIBRA NEGOCIO 400,400,2639,GPON
AXS BOLIVIA,Cochabamba,FIBRA NEGOCIO 400,400,2639,GPON
AXS BOLIVIA,Santa Cruz,FIBRA NEGOCIO 400,400,2639,GPON
AXS BOLIVIA,La Paz,FIBRA NEGOCIO 400,400,2639,GPON
AXS BOLIVIA,Cochabamba,FIBRA NEGOCIO 400,400,2639,GPON
AXS BOLIVIA,Santa Cruz,FIBRA NEGOCIO 400,400,2639,GPON
COTAS R.L.,La Paz,PLAN 100,0.1,2652,SATELITAL
COTAS R.L.,Cochabamba,PLAN 100,0.1,2652,SATELITAL
COTAS R.L.,Santa Cruz,PLAN 100,0.1,2652,SATELITAL
COTAS R.L.,Oruro,PLAN 100,0.1,2652,SATELITAL
COTAS R.L.,Tarija,PLAN 100,0.1,2652,SATELITAL
COTAS R.L.,Potosi,PLAN 100,0.1,2652,SATELITAL
COTAS R.L.,Chuquisaca,PLAN 100,0.1,2652,SATELITAL
COTAS R.L.,Beni,PLAN 100,0.1,2652,SATELITAL
COTAS R.L.,Pando,PLAN 100,0.1,2652,SATELITAL
AXS BOLIVIA,La Paz,ULTRA FIBER 55 MBPS,55,2667,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 55 MBPS,55,2667,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 55 MBPS,55,2667,GPON
AXS BOLIVIA,La Paz,SUPER FIBER 98 MBPS,98,2669,GPON
AXS BOLIVIA,Cochabamba,SUPER FIBER 98 MBPS,98,2669,GPON
AXS BOLIVIA,Santa Cruz,SUPER FIBER 98 MBPS,98,2669,GPON
COTAS R.L.,La Paz,PLAN EMPRENDIMIENTO 4,1.9,2693,ADSL
COTAS R.L.,Cochabamba,PLAN EMPRENDIMIENTO 4,1.9,2693,ADSL
COTAS R.L.,Santa Cruz,PLAN EMPRENDIMIENTO 4,1.9,2693,ADSL
COTAS R.L.,La Paz,PLAN EMPRENDIMIENTO 4,1.9,2693,ADSL
COTAS R.L.,Cochabamba,PLAN EMPRENDIMIENTO 4,1.9,2693,ADSL
COTAS R.L.,Santa Cruz,PLAN EMPRENDIMIENTO 4,1.9,2693,ADSL
AXS BOLIVIA,La Paz,ULTRA FIBER 56 MBPS,56,2698,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 56 MBPS,56,2698,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 56 MBPS,56,2698,GPON
ENTEL S.A.,La Paz,BAE 500,8,2700,ADSL
ENTEL S.A.,Cochabamba,BAE 500,8,2700,ADSL
ENTEL S.A.,Santa Cruz,BAE 500,8,2700,ADSL
ENTEL S.A.,Oruro,BAE 500,8,2700,ADSL
ENTEL S.A.,Tarija,BAE 500,8,2700,ADSL
ENTEL S.A.,Potosi,BAE 500,8,2700,ADSL
ENTEL S.A.,Chuquisaca,BAE 500,8,2700,ADSL
ENTEL S.A.,Beni,BAE 500,8,2700,ADSL
ENTEL S.A.,Pando,BAE 500,8,2700,ADSL
COTERI R.L.,Beni,INTERNET EMPRESARIAL 35 MB,35.84,2700,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO P,600,2700,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO P,600,2700,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO P,600,2700,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO P,600,2700,FIBRA
AXS BOLIVIA,La Paz,SUPER FIBER 100 MBPS,100,2704,GPON
AXS BOLIVIA,Cochabamba,SUPER FIBER 100 MBPS,100,2704,GPON
AXS BOLIVIA,Santa Cruz,SUPER FIBER 100 MBPS,100,2704,GPON
AXS BOLIVIA,La Paz,ULTRA FIBER 57 MBPS,57,2728,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 57 MBPS,57,2728,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 57 MBPS,57,2728,GPON
COTAS R.L.,Santa Cruz,FTTO 3,3.5,2745,ON LINE
AXS BOLIVIA,La Paz,PRIME FIBER 22 MBPS,22,2750,ON LINE
AXS BOLIVIA,Cochabamba,PRIME FIBER 22 MBPS,22,2750,ON LINE
AXS BOLIVIA,Santa Cruz,PRIME FIBER 22 MBPS,22,2750,ON LINE
AXS BOLIVIA,La Paz,FIBRA NEGOCIO 420,420,2759,GPON
AXS BOLIVIA,Cochabamba,FIBRA NEGOCIO 420,420,2759,GPON
AXS BOLIVIA,Santa Cruz,FIBRA NEGOCIO 420,420,2759,GPON
AXS BOLIVIA,La Paz,FIBRA NEGOCIO 420,420,2759,GPON
AXS BOLIVIA,Cochabamba,FIBRA NEGOCIO 420,420,2759,GPON
AXS BOLIVIA,Santa Cruz,FIBRA NEGOCIO 420,420,2759,GPON
COTAS R.L.,Santa Cruz,BA AVANZADO 6,100,2766,ADSL
AXS BOLIVIA,La Paz,ULTRA FIBER 58 MBPS,58,2789,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 58 MBPS,58,2789,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 58 MBPS,58,2789,GPON
AGENCIA BOLIVIANA ESPACIAL,La Paz,ILIMITADO,2.048,2790,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Cochabamba,ILIMITADO,2.048,2790,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Santa Cruz,ILIMITADO,2.048,2790,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Oruro,ILIMITADO,2.048,2790,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Tarija,ILIMITADO,2.048,2790,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Potosi,ILIMITADO,2.048,2790,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Chuquisaca,ILIMITADO,2.048,2790,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Beni,ILIMITADO,2.048,2790,SATELITAL
AGENCIA BOLIVIANA ESPACIAL,Pando,ILIMITADO,2.048,2790,SATELITAL
COMTECO r.l.,Cochabamba,CORPORATIVO Q,620,2790,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO Q,620,2790,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO Q,620,2790,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO Q,620,2790,FIBRA
TELECEL S.A.,Chuquisaca,PLAN 1018 FTTH,10,2800,FIBRA
TELECEL S.A.,La Paz,PLAN 1018 FTTH,10,2800,FIBRA
TELECEL S.A.,Cochabamba,PLAN 1018 FTTH,10,2800,FIBRA
TELECEL S.A.,Oruro,PLAN 1018 FTTH,10,2800,FIBRA
TELECEL S.A.,Potosi,PLAN 1018 FTTH,10,2800,FIBRA
TELECEL S.A.,Tarija,PLAN 1018 FTTH,10,2800,FIBRA
TELECEL S.A.,Santa Cruz,PLAN 1018 FTTH,10,2800,FIBRA
TELECEL S.A.,Beni,PLAN 1018 FTTH,10,2800,FIBRA
TELECEL S.A.,Pando,PLAN 1018 FTTH,10,2800,FIBRA
COTES LTDA,Chuquisaca,CORPORATIVO E 4,40,2800,FIBRA
COTES LTDA,Chuquisaca,CORPORATIVO E 4,40,2800,FIBRA
TELECEL S.A.,La Paz,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
TELECEL S.A.,Cochabamba,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
TELECEL S.A.,Santa Cruz,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
TELECEL S.A.,Oruro,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
TELECEL S.A.,Tarija,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
TELECEL S.A.,Potosi,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
TELECEL S.A.,Chuquisaca,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
TELECEL S.A.,Beni,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
TELECEL S.A.,Pando,FIBRA NEGOCIO 45 MB,45,2860,FIBRA
AXS BOLIVIA,La Paz,PRIME FIBER 23 MBPS,23,2870,ON LINE
AXS BOLIVIA,Cochabamba,PRIME FIBER 23 MBPS,23,2870,ON LINE
AXS BOLIVIA,Santa Cruz,PRIME FIBER 23 MBPS,23,2870,ON LINE
AXS BOLIVIA,La Paz,ULTRA HIGH SPEED 80 MEGAS 6 1,80,2874,VDSL
AXS BOLIVIA,Cochabamba,ULTRA HIGH SPEED 80 MEGAS 6 1,80,2874,VDSL
AXS BOLIVIA,Santa Cruz,ULTRA HIGH SPEED 80 MEGAS 6 1,80,2874,VDSL
MEGALINK S.R.L.,La Paz,ONLINE 030MB,30,2879,FIBRA
CORPORACION VISTA COBIJA S.R.L.,Pando,GOEMP 30,30,2880,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO R,640,2880,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO R,640,2880,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO R,640,2880,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO R,640,2880,FIBRA
TELECEL S.A.,La Paz,SD WAN ADVANCE 1,18.9,2900,FIBRA
TELECEL S.A.,Cochabamba,SD WAN ADVANCE 1,18.9,2900,FIBRA
TELECEL S.A.,Santa Cruz,SD WAN ADVANCE 1,18.9,2900,FIBRA
TELECEL S.A.,Oruro,SD WAN ADVANCE 1,18.9,2900,FIBRA
TELECEL S.A.,Tarija,SD WAN ADVANCE 1,18.9,2900,FIBRA
TELECEL S.A.,Potosi,SD WAN ADVANCE 1,18.9,2900,FIBRA
TELECEL S.A.,Chuquisaca,SD WAN ADVANCE 1,18.9,2900,FIBRA
TELECEL S.A.,Beni,SD WAN ADVANCE 1,18.9,2900,FIBRA
TELECEL S.A.,Pando,SD WAN ADVANCE 1,18.9,2900,FIBRA
COMTECO r.l.,La Paz,PLAN INTERNET EMPRESA E,20,2900,XDSL
COMTECO r.l.,Cochabamba,EMPRESA E,523,2900,FIBRA
AXS BOLIVIA,La Paz,ULTRA FIBER 61 MBPS,61,2910,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 61 MBPS,61,2910,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 61 MBPS,61,2910,GPON
COTAS R.L.,Santa Cruz,BA AVANZADO 7,100,2933,ADSL
AXS BOLIVIA,La Paz,FIBRA NEGOCIO 450,450,2949,GPON
AXS BOLIVIA,Cochabamba,FIBRA NEGOCIO 450,450,2949,GPON
AXS BOLIVIA,Santa Cruz,FIBRA NEGOCIO 450,450,2949,GPON
AXS BOLIVIA,La Paz,FIBRA NEGOCIO 450,450,2949,GPON
AXS BOLIVIA,Cochabamba,FIBRA NEGOCIO 450,450,2949,GPON
AXS BOLIVIA,Santa Cruz,FIBRA NEGOCIO 450,450,2949,GPON
TELECEL S.A.,La Paz,SD WAN ADVANCE 2,22.5,2950,FIBRA
TELECEL S.A.,Cochabamba,SD WAN ADVANCE 2,22.5,2950,FIBRA
TELECEL S.A.,Santa Cruz,SD WAN ADVANCE 2,22.5,2950,FIBRA
TELECEL S.A.,Oruro,SD WAN ADVANCE 2,22.5,2950,FIBRA
TELECEL S.A.,Tarija,SD WAN ADVANCE 2,22.5,2950,FIBRA
TELECEL S.A.,Potosi,SD WAN ADVANCE 2,22.5,2950,FIBRA
TELECEL S.A.,Chuquisaca,SD WAN ADVANCE 2,22.5,2950,FIBRA
TELECEL S.A.,Beni,SD WAN ADVANCE 2,22.5,2950,FIBRA
TELECEL S.A.,Pando,SD WAN ADVANCE 2,22.5,2950,FIBRA
NUEVATEL PCS,La Paz,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
NUEVATEL PCS,Cochabamba,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
NUEVATEL PCS,Santa Cruz,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
NUEVATEL PCS,Oruro,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
NUEVATEL PCS,Tarija,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
NUEVATEL PCS,Potosi,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
NUEVATEL PCS,Chuquisaca,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
NUEVATEL PCS,Beni,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
NUEVATEL PCS,Pando,INTERNET CORPORATIVO ASIMETRICO D20U10,20,2967,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO S,660,2970,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO S,660,2970,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO S,660,2970,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO S,660,2970,FIBRA
AXS BOLIVIA,La Paz,ULTRA FIBER 62 MBPS,62,2971,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 62 MBPS,62,2971,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 62 MBPS,62,2971,GPON
ENTEL S.A.,La Paz,ON LINE 10,10,3000,ON LINE
ENTEL S.A.,Cochabamba,ON LINE 10,10,3000,ON LINE
ENTEL S.A.,Santa Cruz,ON LINE 10,10,3000,ON LINE
ENTEL S.A.,Oruro,ON LINE 10,10,3000,ON LINE
ENTEL S.A.,Tarija,ON LINE 10,10,3000,ON LINE
ENTEL S.A.,Potosi,ON LINE 10,10,3000,ON LINE
ENTEL S.A.,Chuquisaca,ON LINE 10,10,3000,ON LINE
ENTEL S.A.,Beni,ON LINE 10,10,3000,ON LINE
ENTEL S.A.,Pando,ON LINE 10,10,3000,ON LINE
COMTECO r.l.,Cochabamba,ON LINE EMPRESAS A,20,3000,ON LINE
COTAP R.L.,Potosi,EMPRESARIAL PEQUE O SIM TRICO,300,3000,FIBRA
AXS BOLIVIA,La Paz,ULTRA FIBER 63 MBPS,63,3002,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 63 MBPS,63,3002,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 63 MBPS,63,3002,GPON
COTAS R.L.,La Paz,FTTO 3,3.5,3020,ON LINE
COTAS R.L.,Cochabamba,FTTO 3,3.5,3020,ON LINE
COTAS R.L.,Santa Cruz,CORPORATIVO 6,100,3023,ADSL
COTAS R.L.,La Paz,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Cochabamba,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Oruro,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Tarija,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Potosi,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Chuquisaca,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Beni,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Pando,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,La Paz,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Cochabamba,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Oruro,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Tarija,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Potosi,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Chuquisaca,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Beni,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Pando,CORPORATIVO 6,10.5,3023,ADSL
COTAS R.L.,Santa Cruz,CORPORATIVO 6,100,3023,ADSL
COTAS R.L.,La Paz,BA EMPRESARIAL 9,47,3023,ADSL
COTAS R.L.,Cochabamba,BA EMPRESARIAL 9,47,3023,ADSL
COTAS R.L.,Santa Cruz,BA EMPRESARIAL 9,100,3023,ADSL
COTAS R.L.,La Paz,256 KBPS,0.25,3024,ON LINE
COTAS R.L.,Cochabamba,256 KBPS,0.25,3024,ON LINE
COTAS R.L.,Santa Cruz,256 KBPS,0.25,3024,ON LINE
AXS BOLIVIA,La Paz,ULTRA FIBER 64 MBPS,64,3032,GPON
AXS BOLIVIA,Cochabamba,ULTRA FIBER 64 MBPS,64,3032,GPON
AXS BOLIVIA,Santa Cruz,ULTRA FIBER 64 MBPS,64,3032,GPON
AXS BOLIVIA,La Paz,FIBRA CORPORATIVA 300,300,3039,GPON
AXS BOLIVIA,Cochabamba,FIBRA CORPORATIVA 300,300,3039,GPON
AXS BOLIVIA,Santa Cruz,FIBRA CORPORATIVA 300,300,3039,GPON
TELECEL S.A.,La Paz,SD WAN ADVANCE 3,29.7,3050,FIBRA
TELECEL S.A.,Cochabamba,SD WAN ADVANCE 3,29.7,3050,FIBRA
TELECEL S.A.,Santa Cruz,SD WAN ADVANCE 3,29.7,3050,FIBRA
TELECEL S.A.,Oruro,SD WAN ADVANCE 3,29.7,3050,FIBRA
TELECEL S.A.,Tarija,SD WAN ADVANCE 3,29.7,3050,FIBRA
TELECEL S.A.,Potosi,SD WAN ADVANCE 3,29.7,3050,FIBRA
TELECEL S.A.,Chuquisaca,SD WAN ADVANCE 3,29.7,3050,FIBRA
TELECEL S.A.,Beni,SD WAN ADVANCE 3,29.7,3050,FIBRA
TELECEL S.A.,Pando,SD WAN ADVANCE 3,29.7,3050,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO T,680,3060,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO T,680,3060,FIBRA
COMTECO r.l.,La Paz,CORPORATIVO T,680,3060,FIBRA
COMTECO r.l.,Cochabamba,CORPORATIVO T,680,3060,FIBRA
AXS BOLIVIA,La Paz,PRIME FIBER 25 MBPS,25,3110,ON LINE
AXS BOLIVIA,Cochabamba,PRIME FIBER 25 MBPS,25,3110,ON LINE
AXS BOLIVIA,Santa Cruz,PRIME FIBER 25 MBPS,25,3110,ON LINE
NUEVATEL PCS,La Paz,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
NUEVATEL PCS,Cochabamba,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
NUEVATEL PCS,Santa Cruz,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
NUEVATEL PCS,Oruro,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
NUEVATEL PCS,Tarija,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
NUEVATEL PCS,Potosi,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
NUEVATEL PCS,Chuquisaca,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
NUEVATEL PCS,Beni,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
NUEVATEL PCS,Pando,INTERNET CORPORATIVO SIMETRICO D10U10,10,3129,FIBRA
COTAS R.L.,La Paz,ISI 300,0.3,3141,SATELITAL
COTAS R.L.,Cochabamba,ISI 300,0.3,3141,SATELITAL
COTAS R.L.,Santa Cruz,ISI 300,0.3,3141,SATELITAL
COTAS R.L.,Oruro,ISI 300,0.3,3141,SATELITAL
COTAS R.L.,Tarija,ISI 300,0.3,3141,SATELITAL
COTAS R.L.,Potosi,ISI 300,0.3,3141,SATELITAL
COTAS R.L.,Chuquisaca,ISI 300,0.3,3141,SATELITAL
COTAS R.L.,Beni,ISI 300,0.3,3141,SATELITAL
COTAS R.L.,Pando,ISI 300,0.3,3141,SATELITAL
AXS BOLIVIA,La Paz,FIBRA EMPRESA 300 MBPS,300,3146.5,GPON
AXS BOLIVIA,Cochabamba,FIBRA EMPRESA 300 MBPS,300,3146.5,GPON
AXS BOLIVIA,Santa Cruz,FIBRA EMPRESA 300 MBPS,300,3146.5,GPON
AXS BOLIVIA,La Paz,FIBRA EMPRESA 300 MBPS,300,3146.5,GPON
AXS BOLIVIA,Cochabamba,FIBRA EMPRESA 300 MBPS,300,3146.5,GPON
AXS BOLIVIA,Santa Cruz,FIBRA EMPRESA 300 MBPS,300,3146.5,GPON
